Customer ID,Country,sum_price,sum_quantity,monetary,frequency,recency,R2,F2,M2,RFM Score2,new_label
13211.0,United Kingdom,237.77000000000015,1016,1531.8999999999996,0.019830301408777663,16.197222222222223,2,3,4,234,At risk
13213.0,United Kingdom,291.12999999999994,1602,2330.9400000000005,0.03225999163629847,18.227083333333333,2,4,5,245,At risk
13214.0,United Kingdom,436.55999999999983,2966,3264.229999999994,0.030457773077504156,52.41736111111111,3,4,5,345,Loyal customers
13215.0,United Kingdom,0.85,96,81.6,0.0,37.06597222222222,3,1,1,311,About to sleep
13217.0,United Kingdom,0.53,250,132.5,0.0,290.3,5,1,1,511,New customers
13219.0,United Kingdom,76.23,11,76.23,0.0,253.23819444444445,5,1,1,511,New customers
13220.0,United Kingdom,129.50000000000003,200,516.8000000000001,0.0,210.39305555555555,5,1,3,513,New customers
13222.0,United Kingdom,2.95,30,88.5,0.0,212.2548611111111,5,1,1,511,New customers
13223.0,United Kingdom,11.74,480,805.9200000000002,0.016467493853279204,58.37083333333333,3,3,3,333,Needing attention
13225.0,United Kingdom,266.0099999999998,3985,9796.230000000001,0.029771407962473323,56.14930555555556,3,4,5,345,Loyal customers
13226.0,United Kingdom,30.5,99,204.25,0.0,28.260416666666668,2,1,1,211,Lost
13230.0,United Kingdom,1893.850000000005,1970,3553.8100000000004,0.06367604292930606,0.022916666666666665,1,5,5,155,Cant loose them
13233.0,United Kingdom,76.05000000000001,600,571.3400000000001,0.007275317726766348,55.34166666666667,3,2,3,323,About to sleep
13234.0,United Kingdom,193.42999999999998,162,356.94999999999993,0.03280593240611011,307.34722222222223,5,4,2,542,Loyal customers
13237.0,United Kingdom,128.65000000000003,128,642.9999999999999,0.0,22.4125,2,1,3,213,Lost
13238.0,United Kingdom,43.75,144,305.9,0.01243008079552517,65.30763888888889,3,3,2,332,Needing attention
13239.0,United Kingdom,227.04999999999984,824,1265.1300000000003,0.06046164988925862,72.11111111111111,4,5,4,454,Loyal customers
13240.0,United Kingdom,373.76999999999975,561,1074.8700000000003,0.017362283333172572,0.3,1,3,4,134,At risk
13241.0,United Kingdom,107.12000000000003,48,115.58000000000004,0.0,46.36388888888889,3,1,1,311,About to sleep
13242.0,United Kingdom,42.900000000000006,220,429.0,0.01834622771618131,86.25555555555556,4,3,2,432,Potential loyalist
13243.0,United Kingdom,427.3399999999995,346,677.9699999999998,0.021857259949606873,84.27986111111112,4,4,3,443,Loyal customers
13245.0,United Kingdom,81.58999999999999,246,558.72,0.0,67.24861111111112,3,1,3,313,About to sleep
13246.0,United Kingdom,371.1200000000002,1213,1400.13,0.0376022310657099,28.29652777777778,2,4,4,244,At risk
13249.0,United Kingdom,15.83,700,897.52,0.02112087299608384,36.24722222222222,3,3,3,333,Needing attention
13250.0,United Kingdom,49.67,108,256.04,0.046623065466554425,95.35277777777777,4,5,2,452,Loyal customers
13251.0,United Kingdom,38.29,215,252.68000000000004,0.0,37.27847222222222,3,1,2,312,About to sleep
13252.0,United Kingdom,88.95000000000002,134,399.3,0.00861218265004037,29.167361111111113,2,2,2,222,Lost
13253.0,United Kingdom,81.16000000000003,1443,1920.7099999999998,0.007297790391242652,65.26944444444445,3,2,4,324,About to sleep
13254.0,United Kingdom,10.09,43,51.410000000000004,0.0,11.17986111111111,1,1,1,111,Lost
13255.0,United Kingdom,76.30000000000001,340,504.94999999999993,0.014291527307734296,8.335416666666667,1,3,2,132,At risk
13257.0,United Kingdom,51.25,33,149.75,0.0,71.21041666666666,4,1,1,411,Promising
13258.0,United Kingdom,17.099999999999998,164,336.6,0.09122873705217144,14.379861111111111,2,5,2,252,At risk
13259.0,United Kingdom,803.700000000002,385,1141.0600000000027,0.026488238945988826,32.37847222222222,2,4,4,244,At risk
13262.0,United Kingdom,158.95,122,373.15999999999985,0.00943377685187005,24.320138888888888,2,2,2,222,Lost
13263.0,United Kingdom,701.2400000000014,610,1250.6200000000024,0.19096876864929382,28.175,2,5,4,254,At risk
13264.0,United Kingdom,123.04000000000002,375,722.56,0.0,77.30486111111111,4,1,3,413,Promising
13266.0,United Kingdom,195.47999999999982,2409,2300.78,0.02257654861013123,48.325,3,4,5,345,Loyal customers
13267.0,United Kingdom,746.9800000000007,2135,5236.769999999999,0.0490886777873733,1.445138888888889,1,5,5,155,Cant loose them
13269.0,United Kingdom,447.1599999999997,3050,3545.47,0.03794009379634299,4.340277777777778,1,4,5,145,Cant loose them
13270.0,United Kingdom,2.95,200,590.0,0.0,1.2138888888888888,1,1,3,113,Lost
13274.0,United Kingdom,71.44999999999999,199,360.85,0.0,44.259027777777774,3,1,2,312,About to sleep
13275.0,United Kingdom,105.58000000000004,140,241.65999999999994,0.008002578608662792,18.32777777777778,2,2,1,221,Lost
13276.0,United Kingdom,712.8900000000004,694,1348.33,0.012194708851326175,32.23888888888889,2,3,4,234,At risk
13277.0,United Kingdom,18.95,206,264.9,0.01871677447586533,15.185416666666667,2,3,2,232,At risk
13278.0,United Kingdom,117.76,821,893.12,0.014151731457792133,34.34652777777778,2,3,3,233,At risk
13280.0,United Kingdom,409.69999999999993,973,1507.7700000000016,0.01502410116228116,14.215277777777779,1,3,4,134,At risk
13281.0,United Kingdom,53.66000000000001,201,350.84999999999997,0.0,74.16527777777777,4,1,2,412,Promising
13282.0,United Kingdom,39.60000000000001,103,181.05,0.0,41.24305555555556,3,1,1,311,About to sleep
13283.0,United Kingdom,40.75,114,279.7,0.027037176117161093,202.25347222222223,5,4,2,542,Loyal customers
13285.0,United Kingdom,140.08000000000004,406,655.47,0.0801068090787717,235.26597222222222,5,5,3,553,Loyal customers
13286.0,United Kingdom,202.80999999999986,274,734.9100000000001,0.0,235.18472222222223,5,1,3,513,New customers
13287.0,United Kingdom,161.86999999999998,429,781.5900000000001,0.02935520477293885,238.19097222222223,5,4,3,543,Loyal customers
13288.0,United Kingdom,47.879999999999995,379,927.61,0.02231499474667832,78.1451388888889,4,4,3,443,Loyal customers
13289.0,United Kingdom,70.25,119,307.95,0.0,358.3388888888889,5,1,2,512,New customers
13290.0,United Kingdom,208.63,1,208.63,0.0,73.14722222222223,4,1,1,411,Promising
13291.0,United Kingdom,960.7900000000019,1386,2959.729999999996,0.03952297959351713,49.041666666666664,3,5,5,355,Loyal customers
13292.0,United Kingdom,133.46999999999997,183,415.5699999999999,0.026799173692144494,50.28194444444444,3,4,2,342,Loyal customers
13293.0,United Kingdom,243.0499999999998,555,1192.9399999999998,0.02165614355215897,27.272916666666667,2,4,4,244,At risk
13294.0,United Kingdom,163.34000000000006,543,815.7899999999998,0.0,281.2965277777778,5,1,3,513,New customers
13295.0,United Kingdom,123.81000000000003,651,900.7700000000002,0.014909867778464215,11.240972222222222,1,3,3,133,At risk
13296.0,United Kingdom,87.33,575,705.1099999999999,0.032273680813296755,58.30555555555556,3,4,3,343,Loyal customers
13297.0,United Kingdom,163.55999999999986,1731,2278.770000000001,0.018981168220603355,20.258333333333333,2,3,5,235,At risk
13299.0,United Kingdom,265.7199999999998,386,1076.2000000000003,0.018872499230028244,58.38055555555555,3,3,4,334,Needing attention
13300.0,United Kingdom,173.64999999999995,252,913.6199999999999,0.010692248862092265,23.11875,2,2,3,223,Lost
13302.0,United Kingdom,31.7,7,95.45,0.0,161.31180555555557,4,1,1,411,Promising
13303.0,United Kingdom,17.54,26,61.72,0.0,35.2125,3,1,1,311,About to sleep
13304.0,United Kingdom,208.98999999999987,478,917.5700000000002,0.01396038740075037,90.41111111111111,4,3,3,433,Potential loyalist
13305.0,United Kingdom,451.1299999999999,1129,1753.8500000000008,0.026130168679571027,7.327083333333333,1,4,4,144,Cant loose them
13306.0,United Kingdom,3.81,74,53.65,0.0,65.2125,3,1,1,311,About to sleep
13307.0,United Kingdom,44.79,136,258.34,0.018871880897462782,122.29513888888889,4,3,2,432,Potential loyalist
13308.0,United Kingdom,43.59999999999999,230,284.86000000000007,0.0,231.44375,5,1,2,512,New customers
13309.0,United Kingdom,20.93,370,249.57999999999996,0.0,27.327083333333334,2,1,1,211,Lost
13310.0,United Kingdom,74.58000000000001,229,409.16999999999996,0.08820556797647851,15.449305555555556,2,5,2,252,At risk
13312.0,United Kingdom,17.85,41,124.75,0.0,86.22569444444444,4,1,1,411,Promising
13313.0,United Kingdom,256.9499999999998,1457,1890.0,0.02704682481546177,114.34444444444445,4,4,4,444,Loyal customers
13315.0,United Kingdom,43.30000000000001,232,310.26,0.0,324.18541666666664,5,1,2,512,New customers
13316.0,United Kingdom,224.60999999999993,14424,7213.839999999999,0.024192667717629006,27.40763888888889,2,4,5,245,At risk
13317.0,United Kingdom,782.4410000000014,2114,4212.410999999999,0.03801671354446961,20.413194444444443,2,4,5,245,At risk
13319.0,United Kingdom,1780.780000000006,4546,11236.949999999997,0.09218967422925779,0.41388888888888886,1,5,5,155,Cant loose them
13320.0,United Kingdom,77.70000000000002,423,679.4,0.04426002766251729,69.20972222222223,3,5,3,353,Loyal customers
13324.0,United Kingdom,191.41000000000005,3243,3391.519999999999,0.05878120838244524,63.303472222222226,3,5,5,355,Loyal customers
13326.0,United Kingdom,37.89,140,281.76,0.0,67.1673611111111,3,1,2,312,About to sleep
13327.0,United Kingdom,717.7500000000015,2879,6251.709999999993,0.03921583884157657,0.18611111111111112,1,4,5,145,Cant loose them
13329.0,United Kingdom,255.33999999999992,3023,4323.970000000001,0.018930643979942534,1.4097222222222223,1,3,5,135,At risk
13330.0,United Kingdom,159.03999999999996,1224,1665.2500000000002,0.01498751040799334,90.24236111111111,4,3,4,434,Potential loyalist
13331.0,United Kingdom,142.15,54,262.40000000000003,0.0,36.49791666666667,3,1,2,312,About to sleep
13333.0,United Kingdom,136.98,685,1015.7399999999999,0.01208871775642353,46.27569444444445,3,3,4,334,Needing attention
13334.0,United Kingdom,637.3900000000007,1453,2726.9299999999994,0.017084789198616605,171.25625,4,3,5,435,Potential loyalist
13337.0,United Kingdom,301.3799999999999,980,1575.26,0.0,181.2736111111111,5,1,4,514,New customers
13338.0,United Kingdom,559.0900000000001,895,1958.6000000000006,0.018414479236822136,176.4013888888889,5,3,4,534,Potential loyalist
13340.0,United Kingdom,767.7400000000001,3866,11364.079999999996,0.020935831675913327,52.388194444444444,3,3,5,335,Needing attention
13346.0,United Kingdom,11.350000000000001,180,299.40000000000003,0.04445656480419045,97.34722222222223,4,5,2,452,Loyal customers
13357.0,United Kingdom,996.7300000000007,1820,3228.4099999999985,0.02985507847324446,129.24930555555557,4,4,5,445,Loyal customers
13359.0,United Kingdom,178.45000000000005,220,603.75,0.0,38.205555555555556,3,1,3,313,About to sleep
13360.0,United Kingdom,229.50999999999988,942,1553.6500000000005,0.014811729037931914,66.30833333333334,3,3,4,334,Needing attention
13361.0,United Kingdom,150.89999999999995,324,1450.5000000000002,0.013670864444834738,107.21180555555556,4,3,4,434,Potential loyalist
13362.0,United Kingdom,424.39999999999975,1099,2303.3300000000004,0.062435865936321194,13.140972222222222,1,5,5,155,Cant loose them
13363.0,United Kingdom,114.54,436,731.3600000000001,0.0,44.37083333333333,3,1,3,313,About to sleep
13367.0,United Kingdom,92.2,253,510.2,0.0,66.4173611111111,3,1,3,313,About to sleep
13368.0,United Kingdom,101.12,279,498.1,0.200836820083682,49.42916666666667,3,5,2,352,Loyal customers
13369.0,United Kingdom,91.62,149,308.28000000000003,0.0,0.3548611111111111,1,1,2,112,Lost
13370.0,United Kingdom,145.39,343,754.8700000000003,0.0,6.399305555555555,1,1,3,113,Lost
13371.0,United Kingdom,368.3799999999997,1019,2297.6600000000008,0.015614495456615559,140.1027777777778,4,3,5,435,Potential loyalist
13373.0,United Kingdom,665.0600000000001,2612,4274.94,0.009407358209117735,50.41111111111111,3,2,5,325,About to sleep
13374.0,United Kingdom,102.75000000000001,135,422.80000000000007,0.055582360320370554,49.41458333333333,3,5,2,352,Loyal customers
13375.0,United Kingdom,107.42000000000003,682,1013.5799999999999,0.0,79.49236111111111,4,1,4,414,Promising
13377.0,United Kingdom,426.27999999999975,748,1552.8800000000003,0.007997023330204868,31.320138888888888,2,2,4,224,Lost
13380.0,United Kingdom,3.95,48,62.4,0.0,67.40486111111112,3,1,1,311,About to sleep
13381.0,United Kingdom,531.4899999999998,3096,4585.059999999999,0.016670171776087178,14.271527777777777,2,3,5,235,At risk
13382.0,United Kingdom,167.19999999999996,732,1164.59,0.01315873639578555,63.43958333333333,3,3,4,334,Needing attention
13383.0,United Kingdom,1.06,288,305.28000000000003,0.0,178.34444444444443,5,1,2,512,New customers
13384.0,United Kingdom,344.3899999999999,1720,2528.9000000000005,0.0360245417190461,25.283333333333335,2,4,5,245,At risk
13386.0,United Kingdom,71.14000000000001,514,835.46,0.08337434501925137,49.297916666666666,3,5,3,353,Loyal customers
13387.0,United Kingdom,140.40999999999994,125,189.43999999999997,0.0,52.24583333333333,3,1,1,311,About to sleep
13388.0,United Kingdom,126.30000000000001,419,508.55000000000007,0.0,238.4048611111111,5,1,3,513,New customers
13392.0,United Kingdom,11.57,82,91.14,0.0,312.26875,5,1,1,511,New customers
13393.0,United Kingdom,286.3900000000001,662,1131.45,0.02673077101567648,218.43541666666667,5,4,4,544,Loyal customers
13394.0,United Kingdom,625.0700000000014,2962,4101.679999999997,0.030533762553732868,14.078472222222222,1,4,5,145,Cant loose them
13395.0,United Kingdom,97.24000000000001,1324,872.5100000000001,0.09073724007561436,35.25069444444444,3,5,3,353,Loyal customers
13397.0,United Kingdom,256.12999999999994,906,1647.7399999999996,0.019830340420843893,72.28541666666666,4,3,4,434,Potential loyalist
13398.0,United Kingdom,68.55,60,213.00000000000003,0.0,83.43541666666667,4,1,1,411,Promising
13399.0,United Kingdom,54.15000000000002,120,275.4,0.05372332487688405,99.25138888888888,4,5,2,452,Loyal customers
13400.0,United Kingdom,45.30000000000001,284,310.83000000000004,0.0,217.45902777777778,5,1,2,512,New customers
13402.0,United Kingdom,156.13000000000002,628,913.9000000000001,0.015523040216172708,7.117361111111111,1,3,3,133,At risk
13403.0,United Kingdom,24.05,70,154.5,0.005936002473334364,22.349305555555556,2,2,1,221,Lost
13405.0,United Kingdom,65.62,690,641.36,0.01229665684641988,116.27291666666666,4,3,3,433,Potential loyalist
13406.0,United Kingdom,22.19,292,568.9200000000001,0.009741742351210107,62.22013888888889,3,2,3,323,About to sleep
13407.0,United Kingdom,213.35999999999973,1690,2244.7000000000003,0.03568832198797171,213.30555555555554,5,4,5,545,Loyal customers
13408.0,United Kingdom,935.9219999999999,13267,23616.422000000006,0.1260254790642456,6.4319444444444445,1,5,5,155,Cant loose them
13410.0,United Kingdom,52.910000000000025,726,1198.8999999999999,0.011795012511723341,28.136111111111113,2,3,4,234,At risk
13412.0,United Kingdom,163.85,176,487.34999999999997,0.0,255.14791666666667,5,1,2,512,New customers
13413.0,United Kingdom,80.97999999999999,455,429.44000000000005,0.12301734202807757,274.3222222222222,5,5,2,552,Loyal customers
13414.0,United Kingdom,66.60000000000001,1128,1103.64,0.021277119708424656,98.12916666666666,4,3,4,434,Potential loyalist
13415.0,United Kingdom,259.3999999999999,502,800.6700000000001,0.015571018441924968,107.34930555555556,4,3,3,433,Potential loyalist
13416.0,United Kingdom,23.45,66,228.3,0.0,371.2909722222222,5,1,1,511,New customers
13417.0,United Kingdom,183.71000000000004,370,1028.6599999999999,0.032548625159635185,182.4138888888889,5,4,4,544,Loyal customers
13418.0,United Kingdom,737.9300000000002,3688,6106.169999999997,0.04202702571236781,7.385416666666667,1,5,5,155,Cant loose them
13421.0,United Kingdom,406.0499999999998,1239,2252.0399999999995,0.023246303192061817,41.11388888888889,3,4,5,345,Loyal customers
13423.0,United Kingdom,26.779999999999998,141,217.02999999999997,0.0,63.45763888888889,3,1,1,311,About to sleep
13424.0,United Kingdom,66.88000000000002,529,572.7699999999999,0.0,84.38333333333334,4,1,3,413,Promising
13425.0,United Kingdom,250.7399999999999,1259,1779.42,0.027804327048396905,143.29513888888889,4,4,4,444,Loyal customers
13426.0,United Kingdom,400.2000000000002,2623,4526.059999999996,0.034399971333357225,17.360416666666666,2,4,5,245,At risk
13427.0,United Kingdom,40.84,335,423.92999999999995,0.012199220040607589,112.34444444444445,4,3,2,432,Potential loyalist
13428.0,United Kingdom,120.28000000000002,210,281.51000000000005,1.9821059876118374,149.26944444444445,4,5,2,452,Loyal customers
13431.0,United Kingdom,314.6199999999999,898,2047.14,0.023613267157880927,41.24444444444445,3,4,4,344,Loyal customers
13432.0,United Kingdom,253.57999999999993,217,439.1000000000001,0.04768527717067355,206.2798611111111,5,5,2,552,Loyal customers
13433.0,United Kingdom,110.96999999999997,190,658.3200000000002,0.02037380268538038,136.12916666666666,4,3,3,433,Potential loyalist
13434.0,United Kingdom,52.920000000000016,564,1132.6200000000003,0.01106118216384376,20.20277777777778,2,2,4,224,Lost
13435.0,United Kingdom,122.24000000000004,662,665.3400000000003,0.0160164613630676,11.256944444444445,1,3,3,133,At risk
13438.0,United Kingdom,4.65,10,46.5,0.0,182.05208333333334,5,1,1,511,New customers
13439.0,United Kingdom,252.22999999999985,710,702.9000000000001,0.014385039558858788,23.19236111111111,2,3,3,233,At risk
13440.0,United Kingdom,190.14999999999992,573,1295.2500000000007,0.24047522484910655,58.28472222222222,3,5,4,354,Loyal customers
13441.0,United Kingdom,66.01000000000003,316,424.2599999999999,0.0,66.39097222222222,3,1,2,312,About to sleep
13442.0,United Kingdom,266.38,115,419.87,0.04168918397282483,302.24861111111113,5,5,2,552,Loyal customers
13443.0,United Kingdom,579.6300000000003,809,1280.1600000000005,0.026091604482682603,83.3125,4,4,4,444,Loyal customers
13444.0,United Kingdom,135.99999999999997,337,631.68,0.015044821029316506,9.290972222222223,1,3,3,133,At risk
13445.0,United Kingdom,13.790000000000001,198,241.89999999999998,0.0,261.18541666666664,5,1,1,511,New customers
13446.0,United Kingdom,518.7699999999993,2403,3881.889999999999,0.0469501658372335,65.04861111111111,3,5,5,355,Loyal customers
13448.0,United Kingdom,1454.2200000000016,2744,5701.499999999996,0.024934633166525253,8.380555555555556,1,4,5,145,Cant loose them
13450.0,United Kingdom,111.34000000000002,2336,2076.32,0.03046743943538515,9.278472222222222,1,4,4,144,Cant loose them
13451.0,United Kingdom,1219.2600000000036,3119,4214.769999999997,0.024199172634768947,16.215972222222224,2,4,5,245,At risk
13452.0,United Kingdom,34.95,4,139.8,0.0,107.42222222222222,4,1,1,411,Promising
13453.0,United Kingdom,73.48,207,424.71000000000004,0.0,37.27638888888889,3,1,2,312,About to sleep
13454.0,United Kingdom,34.19,198,219.86999999999998,0.0,276.22291666666666,5,1,1,511,New customers
13455.0,United Kingdom,444.4499999999997,631,1847.5900000000001,0.013692039410253435,1.2847222222222223,1,3,4,134,At risk
13457.0,United Kingdom,14.04,96,148.22,0.04013266073966723,323.46736111111113,5,5,1,551,Loyal customers
13458.0,United Kingdom,300.6799999999999,1252,2312.7,0.19915635156628173,14.207638888888889,1,5,5,155,Cant loose them
13459.0,United Kingdom,166.5999999999999,986,1160.4099999999996,0.033974684141608376,259.40069444444447,5,4,4,544,Loyal customers
13461.0,United Kingdom,69.97999999999999,1962,2715.0000000000005,0.015700412862708613,42.08888888888889,3,3,5,335,Needing attention
13462.0,United Kingdom,148.48000000000002,635,1002.3500000000001,0.012657894042878617,45.41736111111111,3,3,4,334,Needing attention
13464.0,United Kingdom,433.0399999999998,1037,2422.96,0.022234437437851657,29.31736111111111,2,4,5,245,At risk
13465.0,United Kingdom,78.73,584,931.1199999999999,0.014185584884471218,81.2,4,3,3,433,Potential loyalist
13466.0,United Kingdom,102.67000000000002,401,705.4499999999999,0.018102960588346217,43.299305555555556,3,3,3,333,Needing attention
13468.0,United Kingdom,1796.140000000004,3235,7685.539999999997,0.10298064219872705,3.26875,1,5,5,155,Cant loose them
13469.0,United Kingdom,16.2,52,82.4,0.0,288.20694444444445,5,1,1,511,New customers
13472.0,United Kingdom,73.55,310,592.24,0.021506500489123535,98.43055555555556,4,4,3,443,Loyal customers
13473.0,United Kingdom,219.79999999999998,734,2235.1200000000013,0.03982576228998133,209.38472222222222,5,5,5,555,Loyal customers
13474.0,United Kingdom,217.88999999999993,202,434.2,0.03789423823370745,78.44444444444444,4,4,2,442,Loyal customers
13476.0,United Kingdom,231.09999999999994,296,823.0000000000003,0.012555037272766904,41.484027777777776,3,3,3,333,Needing attention
13477.0,United Kingdom,196.77999999999992,1074,1379.59,0.021844925302491533,90.45347222222222,4,4,4,444,Loyal customers
13478.0,United Kingdom,486.27999999999986,1189,2215.7800000000007,0.023935215350451445,104.27638888888889,4,4,5,445,Loyal customers
13479.0,United Kingdom,76.89000000000001,582,550.42,0.07727187357462907,87.27222222222223,4,5,3,453,Loyal customers
13480.0,United Kingdom,147.18,362,627.82,0.0075765946364023794,51.33888888888889,3,2,3,323,About to sleep
13481.0,United Kingdom,416.63999999999976,913,2026.2800000000009,0.016578561080676575,9.395138888888889,1,3,4,134,At risk
13482.0,United Kingdom,27.549999999999997,71,151.45,0.0,262.3958333333333,5,1,1,511,New customers
13484.0,United Kingdom,137.90000000000003,180,476.92,0.007779536577328053,18.259027777777778,2,2,2,222,Lost
13485.0,United Kingdom,486.00999999999993,1521,2564.979999999999,0.02770946624640643,11.372916666666667,1,4,5,145,Cant loose them
13487.0,United Kingdom,70.27000000000001,97,271.46999999999997,0.008695232114390609,140.38888888888889,4,2,2,422,Potential loyalist
13488.0,United Kingdom,1056.370000000002,3373,6619.570000000001,0.03468754927208703,2.2916666666666665,1,4,5,145,Cant loose them
13490.0,United Kingdom,75.25,25,154.25,0.0,289.21736111111113,5,1,1,511,New customers
13491.0,United Kingdom,665.0300000000005,1482,3350.7399999999993,0.04982641492024314,7.229861111111111,1,5,5,155,Cant loose them
13495.0,United Kingdom,205.58999999999983,1845,3329.3899999999976,0.01643266600986721,3.1993055555555556,1,3,5,135,At risk
13497.0,United Kingdom,154.77999999999997,416,972.2800000000003,0.01655362685366134,3.35,1,3,3,133,At risk
13498.0,United Kingdom,38.51,362,327.37999999999994,0.0,365.19097222222223,5,1,2,512,New customers
13500.0,United Kingdom,66.67,229,299.53,0.0,36.28125,3,1,2,312,About to sleep
13501.0,Switzerland,226.37999999999988,693,1544.79,0.023533833972069915,121.29166666666667,4,4,4,444,Loyal customers
13502.0,United Kingdom,46.05,226,488.5,0.014928235617318826,50.40694444444444,3,3,2,332,Needing attention
13503.0,United Kingdom,576.4399999999995,870,1688.5399999999993,0.027325722613553555,114.28055555555555,4,4,4,444,Loyal customers
13506.0,United Kingdom,194.28999999999994,850,1180.6799999999998,0.043484169044707165,4.323611111111111,1,5,4,154,Cant loose them
13508.0,United Kingdom,45.22000000000001,156,176.07999999999998,0.0,277.3354166666667,5,1,1,511,New customers
13509.0,United Kingdom,6.25,108,135.0,0.0,142.32708333333332,4,1,1,411,Promising
13510.0,United Kingdom,631.0500000000002,1658,2766.729999999999,0.02034748169635017,10.315972222222221,1,3,5,135,At risk
13511.0,United Kingdom,64.99000000000001,60,282.76,0.0,311.32708333333335,5,1,2,512,New customers
13512.0,United Kingdom,59.660000000000004,276,462.18,0.015223435633411213,22.2125,2,3,2,232,At risk
13513.0,United Kingdom,76.81,255,619.4900000000002,0.009302656102122492,76.15,4,2,3,423,Potential loyalist
13514.0,United Kingdom,86.15,248,663.7,0.011770507793874431,63.327083333333334,3,3,3,333,Needing attention
13515.0,United Kingdom,70.26000000000002,138,374.6999999999999,0.010197253114942163,84.20416666666667,4,2,2,422,Potential loyalist
13516.0,United Kingdom,88.30000000000001,129,295.84999999999997,0.0,52.46458333333333,3,1,2,312,About to sleep
13519.0,United Kingdom,32.04,110,220.45999999999998,0.0,77.34444444444445,4,1,1,411,Promising
13520.0,Switzerland,491.15999999999974,1640,3285.050000000001,0.017046631613215086,6.392361111111111,1,3,5,135,At risk
13523.0,United Kingdom,226.1499999999999,602,1136.64,0.054087554228407234,1.2354166666666666,1,5,4,154,Cant loose them
13526.0,United Kingdom,45.450000000000024,1911,1182.0000000000005,1.9766643788606726,373.28333333333336,5,5,4,554,Loyal customers
13527.0,United Kingdom,735.050000000001,1070,2396.230000000001,0.018517804097064154,53.297916666666666,3,3,5,335,Needing attention
13530.0,United Kingdom,36.13,272,402.98,0.0,269.24375,5,1,2,512,New customers
13531.0,United Kingdom,312.4099999999998,426,1254.7200000000003,0.013477517815593863,1.2069444444444444,1,3,4,134,At risk
13534.0,United Kingdom,260.2699999999997,908,1850.8200000000004,0.07040394262078677,14.171527777777778,1,5,4,154,Cant loose them
13535.0,United Kingdom,8.95,10,89.5,0.0,37.34166666666667,3,1,1,311,About to sleep
13537.0,United Kingdom,136.10000000000002,337,717.85,0.073838580658394,60.30277777777778,3,5,3,353,Loyal customers
13538.0,United Kingdom,434.96999999999974,788,1831.880000000001,0.01785306924015354,31.2375,2,3,4,234,At risk
13539.0,United Kingdom,194.9,390,938.0200000000004,0.023407878214011402,55.44861111111111,3,4,3,343,Loyal customers
13540.0,United Kingdom,177.51999999999998,189,632.3900000000001,0.01585565481652218,102.23680555555555,4,3,3,433,Potential loyalist
13541.0,United Kingdom,35.019999999999996,279,785.25,0.013887415494112314,62.141666666666666,3,3,3,333,Needing attention
13542.0,United Kingdom,1863.7800000000066,815,4006.1699999999933,0.0480705977995134,11.359027777777778,1,5,5,155,Cant loose them
13543.0,United Kingdom,216.18999999999988,329,1439.6099999999997,0.03706372902295892,269.26875,5,4,4,544,Loyal customers
13544.0,United Kingdom,413.8799999999999,231,537.5899999999998,0.017094321480083333,46.358333333333334,3,3,3,333,Needing attention
13545.0,United Kingdom,142.84999999999997,257,374.6399999999999,0.012904497755155078,25.356944444444444,2,3,2,232,At risk
13546.0,United Kingdom,129.01,230,465.1499999999999,0.046504117552074925,17.102777777777778,2,5,2,252,At risk
13547.0,United Kingdom,136.23999999999998,82,175.52999999999994,0.0,43.240972222222226,3,1,1,311,About to sleep
13548.0,United Kingdom,167.96999999999994,124,226.57999999999998,0.0,106.26180555555555,4,1,1,411,Promising
13549.0,United Kingdom,7.3,96,87.6,0.0,22.322222222222223,2,1,1,211,Lost
13550.0,United Kingdom,73.72000000000001,454,349.51,0.0,18.19236111111111,2,1,2,212,Lost
13551.0,United Kingdom,6.35,24,152.39999999999998,0.0,301.2083333333333,5,1,1,511,New customers
13552.0,United Kingdom,331.20000000000005,1237,3238.849999999999,0.04329759277411285,63.31319444444444,3,5,5,355,Loyal customers
13553.0,United Kingdom,330.6499999999999,206,517.7999999999998,0.0,309.31944444444446,5,1,3,513,New customers
13554.0,United Kingdom,804.6000000000009,582,1638.2800000000022,0.10431974830790884,15.205555555555556,2,5,4,254,At risk
13555.0,United Kingdom,782.6500000000016,2167,4849.909999999998,0.028851933480264477,13.340972222222222,1,4,5,145,Cant loose them
13556.0,United Kingdom,18.589999999999996,134,200.82000000000002,0.2731670302570426,64.13680555555555,3,5,1,351,Loyal customers
13557.0,United Kingdom,321.67999999999984,1852,2448.2,0.03471666684930906,50.24652777777778,3,4,5,345,Loyal customers
13559.0,United Kingdom,5.5,360,990.0,0.06266318537859007,147.42291666666668,4,5,3,453,Loyal customers
13561.0,United Kingdom,494.40000000000003,1053,1678.8600000000013,0.03952070171201484,32.23125,2,5,4,254,At risk
13562.0,United Kingdom,517.6799999999996,846,3038.849999999999,0.01702087421101156,36.3875,3,3,5,335,Needing attention
13564.0,United Kingdom,3628.7799999999793,8590,15500.530000000032,0.09453586454361124,3.107638888888889,1,5,5,155,Cant loose them
13565.0,United Kingdom,50.83,88,174.57999999999998,0.0,46.173611111111114,3,1,1,311,About to sleep
13566.0,United Kingdom,334.01000000000005,691,833.4100000000003,0.014562861332569232,69.31527777777778,3,3,3,333,Needing attention
13567.0,United Kingdom,523.6299999999995,645,1083.6900000000003,0.035087078087023264,63.298611111111114,3,4,4,344,Loyal customers
